text,label,source
dear sir ci hope mail meet good health spirit mr nasirmohamed sierra leonia presently live refugee republic ofsenegal dakar younger sister aminata ei victim war theson late chief dr emohamed bah assassinated former assistant directorof sierra leone gold diamond mining corporation emy father killed government official officialhours rebel troop stormed raided mining corporationoffice heat crisis country week later therebels also invaded residential building mother two ofour security men killed compound specialresearch program younger sister school ei singular shock trauma compelled u flee thecountry republic senegal dakar help army colonel isa close friend late father cwe would like education ifnot death parent never worked earn living sincemy late parent enough wealth u ei contacting present difficulty facing eunfortunately father two account west africa recently beenfrozen ehowever affect ten million six hundred thousandus dollar u kept foreign finance fairm bankingon name next kin efor every information document needed theclearance money foreign finance firm banking andi want act beneficiary fund easy smoothtransfer account abroad investment purpose eyou doubt adequately compensated well percentage ofthe profit investment fund also see mysister come country earliest possible time ei making request tear eye feel godalmighty touch spirit listen cry help andanswer without delay esince breadwinner theonly hope life eyou positive response give greatest joy andrelief god bless kind assistance agreed offer total sum eseriously waiting urgent reply belowemail anasirmohamed walla ecombest regard cmr enasir mohamed,1,Email
yes sorry said,0,Email
good day may surprise receive email since know son late president democratic republic zaire president mobutu sese seko republic congo leadership son mr laurent kabila presume aware financial dispute family themobutus present civilian government based believe bad corrupt governance late father part may soul rest perfect peace might heard lot father bank account switzerland north america frozen following named reason soliciting humble confidential assistance take custody thirty million united state dollar u also front area business desire profitable fund secretly deposited confidential security company easily withdrawn paid recommended beneficiary fund released security company based recommendation note presented partner fronting family subsequent venture mother decided give able help u claim consignment also decided give money spent phone call traveling expense course transaction end transaction please need entire support co operation success transaction utmost confidentiality secrecy highly required due family present predicament sincerely appreciate willingness assist u soon possible presently refugee camp netherlands united nation refugee camp netherlands reached phone number mail josephmobutu latinmail com information proceed transaction please indicate interest sending telephone fax number call anytime sincerely appreciate acknowledgement soon possible warmest regard joseph mobutu sese seko af,1,Email
god regard mr reza abdulla mail sent webmail service netopiax org,1,Email
dear beloved sussan adam please endeavour use child god named person married dr donald adam liberian ow nigerian general hospital taking treatment sickness worked embassy liberian nine year died year married eleven year without child died brief illness lasted four day death born christian since death decided marry get child outside matrimonial home bible late husband alive deposited sum million ten million five hundred thousand dollar bank presently money still safe keeping reserve finance company recently doctor told would last next seven month due cancer problem though disturbs stroke known condition decided donate fund church better still christian muslim individual utilize money way going instruct want church use fund orphanage deaf domb poor widow propagating word god ensure house god maintained bible made u understand blessed hand giveth took decision child inherit money husband relative christian want husband hard earned money misused unbeliever want situation money used ungodly manner hence reason taking bold decision afraid death hence know going know going bosom lord exodus v say lord fight case shall hold peace need telephone communication regard health presence husband relative around always want know development god thing possible soon receive reply forward personal information full name full address telephone fax number lawyer contact legal owner fund bank transferring fund nominated bank account country also issue letter authority back real next kin original beneficiary fund want church always pray lord shepherd also promise seat fund get bank account happiness lived life worthy christian whoever want serve lord must serve spirit truth please always prayerful life delay reply give room serching church christian individual purpose please assure act accordingly stated herein hoping hear soon possible remain blessed name lord christ mr sussan adam,1,Email
fyi,0,Email
greeting cdear pray god message reach wonderful spirit ei making contact based trust confidence irrespective fact met nature situation found self name martin goudale republic cote ivoire got email address internet cwhen searching reliable god fearing person cwho betray ethere information would like keep confidential ethere sum amount money million u dollar late father mr ehassan goudale chairman fpresident fceo ccacao cafe agro alimentary industry plc escafecao deposited finance house assassinated rebel sometime ago political crisis country assassinated government official official hour rebel troop stormed raided cacao cafe industry office heat crisis country help french soldier escaped senegal eam whole document concerning deposit made investment want investing money country contacting believing honest trustworthy help receive money account investment way clearing money finance house forwarding account investment mother decided compensating total amount assistance please take time go mail get back simply introduce finance house fund kept onward transfer ei waiting response ethanks god bless emartin goudalemartinxk hotmail ecom,1,Email
international commercial banktema accra ghanadear friend name mr kenneth baafi regional manager international commercial bank tema accra ghana got information search internet year age married three lovely kid may interest hear man peace want problem hope assist want business offer kindly forget contact packaged financial transaction benefit u regional manager international commercial bank duty send financial report head office capital city accra end year course last year end year report discovered branch manager made three million five hundred thousand dollar u head office aware never aware since place fund call suspense account without beneficiary officer bank directly connected money informed contacting u work assist receive money bank account u share total fund note practically risk involved bank bank transfer need stand claim original depositor fund made deposit branch head office order transfer designated bank account accept offer work appreciate much soon receive response detail achieve successfully best regard mr kenneth baafi,1,Email
thursday june day mourning protest called mousavi thursdaymir hosain mousavi maintains last friday presidential election despite official assertion helost mahmoud ahmadinejad calling another rally thursday time part honor thepersons killed hardliner security force course previous demonstration mourning martyr central iranian shiite religious culture strain medieval catholicismin europe mousavi camp tapping powerful set image myth archetypal shiitemartyr imam husayn grandson prophet muhammad championed oppressed muslim iraqand cut umayyad muslim empire redognition muslim state might commit theultimate sacrilege beheading person dangled prophet knee imbued modernpolitical shiism distrust state husayn head brought umayyad caliph yazid anddeposited throne older companion prophet said wept remarked saw theprophet lip cheek shiite ritually march flagellate chant honor martyred imam ordivinely appointed leader today protester wearing green symbolizes mousavi descent prophet muhammad mousavi family name refers seventh imam descendant prophet claim divineknowledge musa kazim whose tomb kazimiya north baghdad sayyid family claiming descentfrom prophet often take one imam name family name honor though course theyare also claiming descent previous imam right back prophet repertoire protest thereformists using echo islamic revolution chanting god great mourningpious fallen martyr etc another sign movement alienated secularized elite mousavi supporter also sporting black ribbon indicate mourning thefallen typically dead commemorated one month day suchdemonstrations killed previous demonstration grew size year till reached analleged million street tehran since reformist already claiming monday rally millionyou wonder thing go regime attempt paint protester nothing u intelligence agent underline wisepresident obama insert forcefully situation iran reformer hardliner stable grouping core competing allegiance general iranian public ifthe reformer convince iranian justice cause swing behind opposition ifthe hard liner convince public reformer nothing cat paw graspingimperialist west ahmad chalabis trying bring iran foreign occupation get powerthemselves reformist crushed iranian value national independence havingsuffered cia installed goverment decade mid twentieth century prescription john mccain faux cable news muscular u diplomacy point tone deafto iranian reality would backfire big time harming reform cause u interest anyway afterthe basket case u republican party reduced iraq one global south likely wantthem meddling internal affair report streaming arrest hundred opposition figure hard line militia menfollowing protester home breaking home terrorize see basij paramilitary forcesterrorize residential complex basij militiaman said afraid come number theopposition demonstration sneak around night trail protester harass arrest supreme leader ali khamenei met tuesday morning representative four presidentialcandidates urging make continuing insist alunadinejad winner million million vote portrayed massive post election demonstration charge ballot fraud minortiff gary sick wonder khamenei really supreme leader hint hard line tack ofstealing election directed iranian revolutionary guard corp country religious nationalguard report coming iran allege regime tracking destroying satellite dishesusing helicopter aerial surveillance neighborhood basij right wing militia sort likemussolini black shirt breaking entering kindly neighbor tried warn suspectedsatellite dish owner militiaman coming sometimes reportedly arrested dell day deal june new deal everyday,0,Email
dear sir nbsp tear writing message hospital bed far away home mother father sister brother relative mist stranger diffrent language understand imaging painful cancer patient nbsp absolutely going great doubt distrust heart respect mail coupled fact many individual taken possession internet facilate nefariouse deed thereby making extremely difficult genuine legitimate business class person get attention recognition nbsp nbsp mr alimatu branco married mr david branco worked embassy spain nine year died year married eleven year without child died brief illness lasted four day death born christian since death decided marry get child outside matrimonial home bible late husband alive deposited sum million bank benin republic presently money still custody bank benin nbsp recently doctor told would last next eight month due cancer problem know doctor god known condition decided donate fund church organisation good person utilize money way going instruct herein want church organisation good person use fund orphanage widow people need help also propagating word god endeavor house god maintained nbsp bible made u understand blessed hand giveth took decision child inherit money husband relative christian even good one responsible death husband late husband property nbsp want husband effort used conspired death taking decision afraid death hence know going know going bossom lord exodus nbsp nbsp v nbsp say nbsp nbsp lord fight case shall hold peace need telephone communication regard health hence presence husband relative around always want know development know god thing possible trust nbsp soon received reply shall give contact bank benin also issue letter authorization bank prove present beneficiary money also want church organization always pray lord shephard happiness lived life worthy christian whoever want serve lord must serve spirit truth please always prayer ul life contact email address delay reply give room sourcing another good person church organization purpose nbsp please assure act accordingly stated herein hoping receive response immediately please reply email wasiutunji yahoo fr thanks remain blessed lord remain sister christ nbsp mr alimatu branco nbsp couvrez une nouvelle fa obtenir de pons toutes vos question profitez de connaissances de opinion et de exp riences de internautes sur,1,Email
formal eur point bosnia proposed point follow abedin huma saturday april pmh oscar floresbosnia,0,Email
pls add mort zuckermaned town,0,Email
tuesday december pm cheryl mill sullivanjj state gov fw fyi sidwhat story,0,Email
sbwhoeopsunday july amh fyi leaked luntz poll bibi policy many congrats huma sidbelow transcript israeli tv news channel ten leaked poll taken last week frank luntz asummary american agree claim humanitarian crisis gaza american agree claim people gaza starving american support israeli operation flotilla american felt support israel following announcement easing gaza closure frank luntz analysis netanyahu medium performance flotilla affairthe figure troubling worrisome situation great friend u easy imagine thesituation somewhat less sympathetic country channel ten tv news july yaacov eilon host prime minister benjamin netanyahu considered make extremely persuasive presentation inthe world press professional analysis u expert presented yesterday senior aide strongly criticizes netanyahu message flotilla caused harm good political correspondent chico menashe hasobtained report chico menashe criticism prime minister netanyahu current pr message israeli pr general come theinternational elite medium consultant pollster mouth frank luntz considered one leadingamerican political consultant republican pollster consultant many government throughout world todozens biggest corporation u asked jewish organization israel project check theopinions american public message israel issued world flotilla event resultis harsh document primarily criticizes medium strategy person considered israel number onepropagandist world prime minister netanyahu netanyahu israel face hypocrisy biased rush judgment chico menashe every time israeli speaker begin accusing international community writes luntz theylose audience example netanyahu comment flotilla world hypocrisy rejected bymost american participant listened finding presented last night senior member ofnetanyahu bureau luntz checked opinion focus group poll warns dangerous slide thepublic opinion country considered pro israeli israel miss simple opportunity change worldpublic opinion writes consequence significant american public increasingly hesitates acceptarguments support israeli position ehud barak hunger gaza humanitarian crisis netanyahu shortage food shortage medicine shortage good chico menashe luntz say israel must immediately stop using argument hunger nohumanitarian crisis gaza say fatally destroys israel credibility light image thetelevision screen israel must admit problem say gain listener sympathy emphasismine luntz find troubling figure participant agree claim humanitarian crisis ingaza less astonishing participant american public agree claim people ingaza starving even lifting closure supposed improve israel image missed opportunityaccording luntz netanyahu yesterday important decision made security cabinet meaning clear one handallowing civilian good gaza hand maintaining military blockade hamas chico menashe statement netanyahu bureau lifting closure missed opportunity gainsupport international public opinion emphasis mine american polled felt support israelfollowing statement according lunt summary flotilla damage american public opinion american public support israeli operation flotilla say dangerously lowpercentage,0,Email
fyi,0,Email
wednesday november pm sullivanjj state gov statement settlement moratoriumwhat think,0,Email
thanked prince saud,0,Email
great news see tomorrow long list share,0,Email
december hillary,0,Email
latest figure based end fy data pakistan fiscal year end jun finalized,0,Email
contact information required easy communication warm regardsprofessor charles soludo ca,1,Email
desk dr ibrahim quattara auditor federal ministry health social service dakar senegal dear friend letter urgent assistance fund transfer first must solicit strictest confidence transaction viture nature utterly confidential top secret got contact search foriegn partner ability reliability prosecute transaction great magnitude involving pending business transaction requiring maximum confidence top official federal ministry health socialservices dakar senegal intrested ivestments country fund presently trapped senegal commence business solicit assistance enable u transfer youraccount said trapped fund,1,Email
good day warm heart offer friendship send best wish special season however strange surprising contact might seem met personally dealing past humbly ask take due consideration importance immense benefit also sincerely seek confidence make proposal person integrity first foremost wish introduce properly name oliveira chuli savimbi nephew personal assistant late jonas malheiro savimbi leader unita national union total independence angola led instinct selected email address internet directory search partner hence email uncle mentor killed battle government force angola led president do santos friday nd february death mr antonio dembo second command assumed office leader unita due lack charisma uncle carried party dembo chaos struggle leadership prominent member like carlos morgado lobbied depose assume office leader enrich saw threat ambition including mr dembo planned kill tension confusion unita become uncontrollable mr dembo died day uncle death lost mentor struggle three decade much struggle interest anymore sense direction desire peaceful life interested conflict war reason secretly left angola came holland seek political asylum sincerely proposing render highly needed assistance respect safekeeping uncle money arose diamond sale money u million already way uncle swiss bank account diplomatic mean use move money abroad transit private safe deposit security company amsterdam holland february tragic incident uncle death occurred instructed company secure consignment containing money pending instruction waited sometime security reason deicded act reliable assistance matter fact reason came holland sought political asylum safe deposit president do santos lobbied international community freeze uncle asset account abroad ground unita already done angola hence cannot lodge fund name also declare fund plan use money safeguard future essential understand kind trust confidence want put extraordinary act desperation part order lose money also ensure contact treated utmost secrecy role project clearing safety deposit containing money deposited name security company money lodged account preferably new account open transaction share money returned asylum application country granted permission business open account reliable assistance reward money certificate deposit consignment containing fund used claim security company release code vault also everything legally processed transfer ownership transaction completed immediately depending prompt response thank advance anticipate assistance enabling achieve goal please contact whether interested assisting enable scout another partner event non interest part know struggle unita liberate angola click link read urltoken,1,Email
madame secretary flight home kampala exhaustingmonday whatever hear big picture sending info memo become operational crime aggression must still affirmatively revoted two third vote state party earlier another review conf probably go effect two way referring crime one goesthrough exclusive sc trigger branch hasa prior sc filter ex post sc red light plusc requires full vote judge pretrial division nonconsenting aggressor state opt prosecutormust reasonable basis investigation definition significantly narrowedi elaborate mondaybestharoldharold hongju kohthe legal adviseru department statesuite st nwwashington dc office,0,Email
spoke jack reed said could pick date either oct nov honored bt ben could pick fridaywhen back ny ask set mtg meal elie weisel wife also need see holbrooke early thursday labor day briefed wh mtg early asneeded,0,Email
gathered people yet cause jake cdm said move forward checking,0,Email
attn athe managing director proceed may humbly introduce goodself name mr zainab muhamadu fuseini iraq refugee late husband untill recently one personal aid former president iraq president saddam hussen formerly overthrown power eprior last serious crisis still ravaging country cwhich recently led misfortune government late husband position personal aid president inherited sum u million ethe fund originally gotten late husband proceeds late husband able safe guard fund good diplomatic contact country deposited thailand ei decided contact interested investing country investment friendly please kindly guide assist making right investment since also interested buying residential property moving son aminu soon every thing regarding technical logictics detail worked ascertained respective satisfaction view participation ci ready give good negotiable percentage assistance better still commit viable joint venture project assured stand risk kind fund belong survived son aminu soon get consent quickly move fund country investment however upon acceptance work partner contact private mail zainabfuseini myway ecom detail ei strongly believe associating embark business venture derive huge success please include private contact telephone number private mail replying look unto allah positive prompt response sincerely emrs zainab muhamadu fuseini,1,Email
latest,0,Email
print,0,Email
tr cher je pr sente bri vement je nomme ballo nadege je suis ivoirienne mon tait le directeur ral une grande soci de traitement et de commercialisation en te ivoir sodemi il abattu froidement par le rebelles qui occupent la moiti de notre pay depuis plus de un ai fouill dans ce document et ai trouv qu il avait gard un coffre fort contenant douze million de dollar usd en e ce et del dans une soci de curit et de gardienage je demande otre soutient pour que je puisse recup rer le coffre fort de la compagn ie de curit abidjan que vous retirez le coffre je engage vous occtroyer de la somme totale et aussi de la somme totale seront reserv aux ven tuelles penses qui engendreront le transaction et le reste de fond serum utilis sou votre guide pour investissemnt dans immobilier le action dans le entreprises e en bourse etc nb sachez que la soci de curit et de gardi nage ne connai ssent pa le contenu exact de deux caisses mon clar leur contenu comme tant de biens familiaux par mesure de curit que dieu vous benisse nadege yahoo en finir avec le spam yahoo mail vous offre la meilleure protection po sible contre le message non sollicit urltoken yahoo mail,1,Email
hi cherylthe secretary asked send informal paper could share president clinton therestavek problem africa pocket much last week wanted make sure itbefore go haiti see great trip lou,0,Email
prepare sign tomorrow,0,Email
mill cheryl sunday november amhfw fyi,0,Email
depart private residenceen route state department arrive state department presidential daily briefing secretary office daily small staff meeting secretary officeattending cheryl huma jake joe andrew lona daily senior staff meeting secretary conference room weekly meeting regional bureau secretary deputy secretary conference room phone call sri lankan president rajapaksa secretary office private meeting secretary office bilateral angolan foreign minister ansuncao afonso do anjos secretary conference room camera spray treaty room preceding meeting joint summit working group pm deputy secretary conference room official photo top pm office time pm secretary office pm meeting richard morningstar special envoy pm eurasian energysecretary office pm bilateral tanzanian president jakaya mrisho pm kikwete secretary conference room camera spray treaty room precedingcontact desk james liddle cell pm weekly meeting anne marie slaughter pm secretary office pm office time pm secretary office pm depart state departmenten route white house pm arrive white house pm president bilateral tanzanian president pm kikwete white house oval office pool spray bottom pm depart white houseen route state department pm arrive state department pm office time pm secretary office pm working dinner pm monroe room efloor pm depart state departmenten route private residence pm arrive private residence,0,Email
engr ali kasimnigerian national petroleum corporation nnpc garki abuja nigeria attn pleasure write mail believing find interesting read reply soon possible name engr ali kasim director nigeria national petroleum corporation nnpc deal invoiced sum u purposely carved already executed contract corporation utmost interest one partner process document fund released foreign contractor fund transaction given equal legal backing given executed contract absolutely risk involved risk free every arrangement towards successfull processing perfected position civil servant nigeria permit run foreign bank account one reason need involvement also assit financing processing transactio important ratio sharing commence processing would like send full name company name incorporated address bank account information fund transfered within shortest period open new account transaction telephone fax number await urgent reply regardsengr ali kasim,1,Email
fyi,0,Email
allen overy llp private consultant one new change london ec qq england richard wainwright private consultant eminent personnelsin asian middle east region personnel appointed source behalf credibleforeigner jointly entrust areasonable amount money chanelled highly lucrative business venture theyhave million one hundred fifty million united state dollar transferred request strict confidentiality due public nature theyprefer anonymous hence given mandate source forsome one high business experience good reputationthis theproposal summary client top politician government official asian dmiddle east region want fund invested awell established businessman abroad front withoutdisclosing true identity required willingness invest money themin highly lucrative business venture strict profitable monitoring power attorney given manage fund thei rbehalf awarded compensation certain percentage theproceeds investment stillnegotiable interested capacity handle transactio nkindly indicate replying privateconsultant yahoo com hk,1,Email
new effort encouraging require boatload patience,0,Email
dear acquaintance permit introduce ian small smith attorney law andsenior partner david botha du plessis kruger inc jhb reput ablelaw firm south africa office th floor ccma house anderso johannesburg recently hired provide legal service ex presidentof carribean country residing poltical assylum south africa behest client mandated contact concerning business acquaintance necessitates act legal beneficia ryfor client transfer portion estate legal documentation would course acquaintance dulyremitted legally facilitate status acting ca pacityof beneficiary transfer office shall draw lette rto signed client humble self guarantee yourpercentage form gratitude effort reach via mail detail perchance cannot collaboratewith client please let know also await word faithfully small smith get tiscali broadband urltoken,1,Email
make statement briefing room monday sid comment shaun would want talk tome tomorrow,0,Email
pi review forward appropriate sent ipadbegin forwarded message,0,Email
declan urge somewhat vague invite pr mm steer clear inv conference,0,Email
definitely share around like seems like thin conspiracy theory malito hdr dintonemall com sent friday march amto sullivan jacob subject fw france uk behind libya breakup sidthis one strain credulity think,0,Email
called asking speak today lauren jilotyspecial assistant tosecretary hillary rodham clintonjilotylc state gov,0,Email
mistakenly wrote note tomorrow course thursday,0,Email
giving big speech,0,Email
name mr nelson brown senior auditor heading computing department bank routine inspection discovered dormant domiciliary account balance thirty five million pound written seek indulgence assistance transfering fund proposing make transfer designated bank account choice thus need indulgence support share total transfer sum transfer successfully concluded set aside expense u might incure transfer devoted charity let know handle best regard mr nelson brown,1,Email
dearmy name prince george sanoussi first son late zainoul abidine sanoussi former foreign affair minister country guinea conakry father revealed deposit trunk box content trunk box fhe sum eighteen million united state american dollar share secret sale diamond office sincerely ask assistance get fund share assisting want assure transaction risk free best regardsprince george sanoussi,1,Email
mr suzana nuhan vayeliberia west africa dear friend family former deputy minister public work mr issac nuhan vaye liberia west africa surplus fund invest strict confidence inheritance please contact u detailed information nature reason assistance security transaction sharing ratio include private telephone fax number better confidentiality interested urgent business relationship please reply secured email address snuhanvaye aim com detail await urgent response sincerely mr suzana nuhan vaye widow mr christopher nuhan vaye son,1,Email
get transcript story npr nearsightedness cause,0,Email
going send letter,0,Email
office revd efr peter clark director special duty cunited nation organisation conjunction international monetary fund world bank fact finding special duty office dakar csenegal tel email apeterclark katamail ecom dear friend rev fr peter clark senior staff world bank fact finding special duty office writing letter based fact cool penny better million dollar mean better one live die poor honest man rich dishonest one ei chief security officer cso organisation arranged officer computer section person engineer peter cliff bring part total pending payment reference number lm amounting u million according information gathered bank fsecurity computer waiting long time receive payment without success found almost met statutory requirement respect pending payment problem feel interest group lot people interested payment people merely paper work explains receive different kind untrue fax phone message different people everyday also found official parastatals extorting lot money pretext helping receive money assure keep happening away officer security reason tell anybody payment way payment get said payment arranged security proof box weighing kg order get box shipped cso yesterday went four courier company dhl em fedex ups make arrangement get box shipped courier avail courier company made u understand open box inspection custom shipment something want avoid box padded synthetic nylon open cut pad meet button press open dial code lock way open box able close padded machine told courier service box contained film material open spoil matrials ab declare money courier carry money today friend mine diplomat disclosed security courier service company specialised sending diplomatic material information one country another also diplomatic immunity consignment cannot checked custom anywhere world therefore met oficial security courier service concluded shipping arrangement commence soon go ahead order diplomat bring consignment expact line work many year ntting worry arrangement concluded must donate five hundred thousand united state dollar u charity organisation designate soon receive money effect send u promissory note doation along address like box delivered courier please maintain topmost secrecy may cause lot problem found using way help advised inform anyone received money helping something tell honest person conclude send promise help ship final part money emay god wait response either fax email peterclark katamail ecom feel free call like u discus tel faithfully revd fr peter clark director special duty uno fwbf tel,1,Email
href mailto deangray lycos e deangray lycos e nbsp nbsp nbsp nbsp best regard mr dean gray partid,1,Email
tonite sorry odd since talked around,0,Email
desk prof charles soludocentral bank governormarina street lagos nigeria attn jason leceisterthis notify due inheritance fund gazzeted released via key telex transfer ktt direct wire transfer london office senate committee foreign due fund transfer meanwhile woman came office day ago letter claiming true representative information,1,Email
shaun called pm est report percent unanimous support dup peter robinson recommendation tocomplete devolution deal agreed two pm hillsborough tomorrow morning london time wish may call shaun reach downing st switchboard gordon mention yourrole tomorrow event hooray sid,0,Email
dear sir mr kevin woodgate attorney law deceasedclient mine name mr andrew parker hereinaftershall referred client died result ofa heart related condition november contactedyou assist repatriating money left behind clientbefore confiscated declared unserviceable bankwhere deposit valued million dollar lodged bank issued notice contact next kin orthe account confiscated governmentgazzette mandate authorising bank freeze consificateany account servicable long period time geared towards capital flight economy proposition seek consent present asthe next kin beneficiary named client theproceeds account paid sharethe amount mutually agreed upon percentage legal documentsto back claim client next kin provided require honest cooperation enable u see thistransaction executed legitimatearrangement protect breach law business proposition offends moral value accept myapology contact indicate interest giving telephone number fax number address,1,Email
talk tied,0,Email
fyi see dennis plane today talk secure evening,0,Email
ok,0,Email
dear friend wish begin way introduction william mabaye first surviving son late tutu mabaye one foremost rich black farmer zimbabwe recently murdered land dispute country death father taken johannesburg south africa deposit sum u million tweenty five million united state dollar one private security company family valuable realized looming danger zimbabwe amount meant purchase new machinery chemical farm also establishment new farm swaziland land dispute started president robert mugabe introduced new land reform particularly targeted rich white farmer black farmer father included resulted gruesome killing rich farmer mainly white unlawful possession property mugabe war veteran disguise fighting interest country background fled country family netherlands currently seeking asylum decided seek foreign assistance netherlands law prohibits asylum seeker operating bank account involve financial transaction kind hence letter need trustworthiness able entrust said amount help investment opportunity family survival depends money virtually lost asset two option firstly choose accept total amount assistance go partnership proper investment money country shall discus detail modality involved reply providing telephone fax number await reply email implore maintain absolute secrecy required ensure safe hitch free transaction shall furnish detail request trulywilliam mabayefrom thu jun,1,Email
john kerry included,0,Email
sullivan jacob saturday april pmre amano yep distributed scheland mark,0,Email
dear one missterasa kouesssi daughter late mr mr covo kouesssi father wealthy cocoa merchant abidjan economic capital ivory coast father poisoned death business associate one outing business trip mother died baby since father took special death father febuary private hospital abidjan secretly called bed side told huge amount fund deposited fixed deposit one prime bank abidjan used name daughter next kin depositing fund explained wealth poisoned business associate want assist useing investment purpose real estate management hotel management share etc honourably seeking assistance following way provide bank account money would transferred serve guardian fund since year make arrangement come country education secure resident permit country moreover willing offer good percentage total sum compensation effort input successful transfer fund nominated account overseas anticipating hear response god bless help missterasa kouesssi nouveau phonez moins cher avec yahoo messenger appelez le monde entier partir de minute chargez la version beta,1,Email
respectfully greeting chow family hope fine ethis surprise know andi know nevertheless pleasure contactingyou investment intended country ei sadou hamal year age though havenot met considering situation risk confiding youfor survival conviction trusting ethere eighteen million dollar usd late father deposited deposit house assassinated byunspecified rebel eunfortunately month motheralso murdered eso ran away decided invest fund yourcountry anywhere safer outside africa security political purpose ei want help transfer invest fund country chence contacted also like continue educationin country manage investmentof fund good business getting theprofit investment ei give detail reply emy warm greeting family erespectfully csadou,1,Email
fff color gt continue please font color style background color ffff,1,Email
dear friend name mr xiao mei bank manager reputable bank china would respectfully request keep content mail confidential respect integrity information come result mail contacted independently investigation one informed communication subject question client bank demise maintained investment million dollar since reached maturity subject maintained discrete relationship u never nominated legatee investment time demise yet sign mandate card remained testate ethical investment u confiscated government reverted treasury quite would diverted embezzled insincere executive consequently propose like foreigner stand next kin deceased acting capacity really simple explain detail get response however wish appeal vindictive proposal appeal delete forget ever contacted proposal ordinarily would human need circumstance would get understand better work together project awaiting urgent reply alternative email xmei ecom cmailto axmei ecom security reason eyours sincerely cxiao mei,1,Email
hellothis letter may come surprise due fact yet met say intention causing pain decided contact medium read want feel sorry believe everyone die someday name razaq samiu merchant dubai diagnosed prostate esophageal cancer discovered late due laxity caring health defiled form medicine right month live according medical expert particularly lived life well never really cared anyone even business though rich never generous always hostile people focus business thing cared regret know life wanting make money world believe god give second chance come world would live life different way lived know time near willed given property asset immediate extended family member well close friend school uae decided give alms charity organization want one last good deed earth far distributed money charity organization england ireland health deteriorated badly cannot self asked member family close one account donate money charity organization bulgaria refused kept money hence trust anymore seem contended left last money huge cash deposit bank england uk want help collect deposit dispatched charity organization let know razaq samiu making generous donation writing laptop computer hospital bed england wait time come interested help give information like amount deposited bank contact bank contcat also send picture self laptop hospital note take fund give charity organization pray god us support assist good heart god,1,Email
dear sir madam joseph dubia republic sierra leone write younow possession ud three million five hundred thousandu dollers brought international red cross organisation ghana taking political asylum refugee protectionof united nation high commissioner refugee assistance need dollar brought countryis old note dollar bill old dollar bill moreacceptable africa except europe asia america need assistance help ship fund abroad beuseful investment purpose assist education abroad attached mail one piece dollar sir internationalred cross organisation promised assist make delivery desired location send un refugee identity card know dealing recieve response appeal meet pleasure glad await swift response sincerely joseph dubia everyone raving new yahoo mail,1,Email
sorry hit send soon,0,Email
remind discus traffic cdm,0,Email
tony blair asking free talk tomorrow sunday,0,Email
ok,0,Email
dear friend know letter might suprise know sure real genuine business mr thomson kudoh sierra leonian born year ago presently seeking political asylum spain refugee got contact seriously browsing internet search trustworthy person want take confidence position counting honesty trustworthiness reliability issue disclose father late dr alfred kudoh international businessman assassinated rebel civil war country narrowly escaped help ecomog soldier sudden death deposited consignment containing sum u fifteen million five hundred thousand dollar security finance company spain family treasure using name next kin called security finance company claim told manager company late father attached clause file day consignment deposited stating must seek foreign partner assistance moving consignment reason want assist influence facilitate removal consignment beneficiary make arrangement settle country help invest fund profitable business feel confident therefore introduce offer participation assistance regarding transaction decided give percent total money percent mapped miscelleneous expense may occurred transaction remaining use invest profitable business conclusively accepted send certificate deposit issued father security company evidence letter guarantee agreement protect party fill send back along copy identity proceed institute necessary document name making foreign partnerew legal beneficiary stated fund immediate compliance transaction take working day accomplished please forward personal phone fax number effective communication note transaction risk free negatively anyway affect status society treat urgent desperate situation seen much agony life going crisis nation mine call sierra leone late father villa burnt lost mother two younger sister please want go back need help get back life,1,Email
call indonesia oscar print point president silajdzic call,0,Email
roger,0,Email
attn president ceo business proposal dear sir manager bill exchange foreignremittance department ecobank nigeria writing letter ask foryour support co operation carry business opportunity department discovered unclaimed sum u million twenty five million five hundredthousand united state dollar account belongs one customer died long entire family november plane crash nigeria since got information death expecting next kin tocome claim money cannot release money unless somebodyapplied next kin relation deceased indicated ourbanking guideline rightaway neither family member relationhas appeared claim money discovery another official thedepartment decide business next kin relation thedeceased safety sequent disbursement since nobody coming wedon want money go bank treasure unclaimed debt bankinglaw guideline ecobank nigeria stipulates money remained unclaimedfor period four year transferred ecobank treasury asunclaimed fund need foreigner next kin business occasionedby fact customer foreigner cannot stand next kinor heir agreed money youas foreign partner thereafter colleague visit country fordisbursement according percentage indicated therefore enable immediatetransfer fund indicated must apply bank relation ornext kin decreased indicating bank account number location wherein money remitted upon receipt response send fax application form soon receive letter contact immediatelyand indicate direct confidential telephone fax number effective communication trusting hear immediately faithfully md obina okoro urltoken free game urltoken express super cool email address bigmailbox com hundred choice free urltoken,1,Email
